CODUSU;ANO4;TRIMESTRE;NRO_HOGAR;REALIZADA;REGION;MAS_500;AGLOMERADO;PONDERA;IV1;IV1_ESP;IV2;IV3;IV3_ESP;IV4;IV5;IV6;IV7;IV7_ESP;IV8;IV9;IV10;IV11;IV12_1;IV12_2;IV12_3;II1;II2;II3;II3_1;II4_1;II4_2;II4_3;II5;II5_1;II6;II6_1;II7;II7_ESP;II8;II8_ESP;II9;V1;V2;V21;V22;V3;V4;V5;V6;V7;V8;V9;V10;V11;V12;V13;V14;V15;V16;V17;V18;V19_A;V19_B;IX_TOT;IX_MEN10;IX_MAYEQ10;ITF;DECIFR;IDECIFR;RDECIFR;GDECIFR;PDECIFR;ADECIFR;IPCF;DECCFR;IDECCFR;RDECCFR;GDECCFR;PDECCFR;ADECCFR;PONDIH;VII1_1;VII1_2;VII2_1;VII2_2;VII2_3;VII2_4;CONDICION_LABORAL;TIPO_HOGAR
TQRMNOPRXHMMLPCDEFMDB00809223;2024;3;1;1;43;N;6;260;1;;4;1;;1;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;2;2;2;0;0;0;0;2;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;1200000;7;7;7;;8;7;300000;4;5;4;;5;5;446;3;0;4;0;0;0;Inactivo;Nuclear
TQRMNOPYYHMOLQCDEFMDB00809230;2024;3;1;1;43;N;6;207;1;;4;1;;2;1;1;1;;1;1;1;1;2;2;2;4;3;1;1;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;4;0;4;1500000;8;8;8;;8;8;375000;6;6;5;;6;6;283;2;0;3;0;0;0;Inactivo;Nuclear
TQRMNOSRXHMOLQCDEFMDB00809224;2024;3;1;1;43;N;6;196;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;1;2;2;2;4;0;4;881000;5;6;5;;6;5;220250;3;3;3;;4;3;285;2;0;98;0;0;0;Inactivo;Nuclear
TQRMNOPTWHJOLPCDEFMDB00866749;2024;3;1;1;43;N;6;140;1;;2;1;;2;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;1;;2;;1;2;1;1;1;2;2;2;2;1;1;2;2;2;2;1;1;2;2;2;2;2;2;1;0;1;470000;2;3;2;;3;2;470000;7;7;7;;8;7;194;1;0;97;0;0;0;Ocupado autónomo;Unipersonal
TQRMNOQPVHKNLQCDEFMDB00871976;2024;3;1;1;43;N;6;163;1;;3;1;;4;2;1;1;;1;1;1;1;2;2;2;3;3;2;0;1;1;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;3;0;3;0;12;12;12;;12;12;0;12;12;12;;12;12;0;1;0;98;0;0;0;Inactivo;Nuclear
TQRMNORSXHKNLQCDEFMDB00871977;2024;3;1;1;43;N;6;128;1;;2;1;;4;2;1;1;;1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;1;;2;;1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;0;2;908000;5;6;6;;6;6;454000;7;7;6;;7;7;174;1;0;98;0;0;0;Ocupado autónomo;Nuclear
TQRMNOTWSHJNLQCDEFMDB00866813;2024;3;1;1;43;N;6;327;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;4;2;1;1;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;2;2;2;2;5;0;5;0;12;12;12;;12;12;0;12;12;12;;12;12;0;4;1;98;0;0;0;Desocupado;Extendido
TQRMNOUVTHJNLQCDEFMDB00866824;2024;3;1;1;43;N;6;393;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2;5;0;5;440000;2;2;2;;3;2;88000;1;1;1;;1;1;367;1;2;98;0;0;0;Desocupado;Extendido
TQRMNOPTUHMOKQCDEGPDJ00853476;2024;3;1;1;40;N;19;201;1;;3;1;;2;2;1;1;;1;1;1;1;2;1;2;3;2;2;0;1;2;1;2;0;2;0;3;;1;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;0;1;538000;3;3;3;;3;3;538000;7;8;9;;8;9;201;1;0;98;0;0;0;Desocupado;Unipersonal
TQRMNOQVWHJLKUCDEGPDJ00871978;2024;3;1;1;40;N;19;139;1;;1;1;;2;2;1;1;;1;1;1;1;2;2;2;1;1;2;0;1;1;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;2;2;0;2;1700000;8;9;9;;9;9;850000;9;9;10;;10;10;139;2;0;98;0;0;0;Ocupado autónomo;Nuclear
TQRMNOQTTHMMKUCDEGJBF00852828;2024;3;1;1;43;S;13;849;1;;5;1;;2;1;1;1;;1;1;1;2;2;2;2;5;2;2;0;1;1;1;2;0;2;0;2;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1600000;8;9;9;8;;9;800000;9;9;9;9;;9;878;1;0;98;0;0;0;Desocupado;Nuclear
TQRMNOPUUHMMLLCDEGJBF00809895;2024;3;1;1;43;S;13;669;1;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;3;2;0;1;2;1;2;0;2;0;1;;1;;1;1;1;2;2;2;1;1;2;2;2;2;2;1;2;1;2;2;1;2;2;2;2;4;1;3;1062219;6;7;6;6;;7;265554,75;4;4;4;4;;4;780;1;2;4;0;0;0;Inactivo;Nuclear
TQRMNOPVTHLOKRCDEGJBF00804999;2024;3;1;1;43;S;13;775;1;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;3;3;2;0;1;2;2;2;0;2;0;1;;1;;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;0;5;2145000;9;10;10;9;;10;429000;6;7;6;6;;6;904;1;2;98;0;0;0;Inactivo;Extendido
TQRMNOPYUHMNLMCDEGJBF00852973;2024;3;1;1;43;S;13;489;2;;3;1;;9;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;246000;1;1;1;1;;1;82000;1;1;1;1;;1;594;1;0;98;0;0;0;Desocupado;Nuclear
TQRMNOPWQHKNKRCDEGJBF00872055;2024;3;1;1;43;S;13;478;1;;4;1;;2;1;1;1;;1;1;1;2;2;2;2;4;3;2;0;1;2;2;2;0;2;0;1;;1;;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;3;0;3;1140000;7;7;7;6;;7;380000;6;6;5;6;;5;585;1;0;98;0;0;0;Inactivo;Nuclear
TQRMNOQUQHMMLNCDEGJBF00809896;2024;3;1;1;43;S;13;698;1;;2;1;;2;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;1;2;2;0;2;0;8;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;720000;4;5;4;4;;4;720000;9;9;8;8;;9;717;1;0;98;0;0;0;Ocupado autónomo;Unipersonal
TQRMNOUXTHMOLOCDEGJBF00809928;2024;3;1;1;43;S;13;1313;2;;2;1;;9;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;1000000;6;6;6;6;;6;1000000;9;10;9;9;;9;1403;1;0;98;0;0;0;Ocupado autónomo;Unipersonal
TQRMNOPVSHLNOTCDEIJAH00807779;2024;3;1;1;1;S;33;3010;1;;3;2;;2;1;1;1;;1;1;1;2;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;1;1;2;2;2;2;2;2;1;1;2;1;1;2;2;2;4;2;2;600000;3;;3;3;;3;150000;2;;2;2;;2;4663;1;0;98;0;0;0;Desocupado;Nuclear
TQRMNORVVHLNOTCDEIJAH00807780;2024;3;1;1;1;S;33;2051;1;;3;1;;1;1;1;1;;1;1;1;2;2;2;2;2;2;2;0;1;2;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;0;12;;12;12;;12;0;12;;12;12;;12;0;1;0;98;0;0;0;Desocupado;Nuclear
TQRMNOUQXHLNOTCDEIJAH00812150;2024;3;1;1;1;S;33;2345;1;;1;2;;1;2;1;1;;1;1;2;2;2;2;2;1;1;2;0;1;2;2;2;0;2;0;6;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;4;1;3;0;12;;12;12;;12;0;12;;12;12;;12;0;1;0;3;0;0;0;Ocupado autónomo;Nuclear
TQRMNOQUTHJOPTCDEIJAH00865727;2024;3;1;1;1;S;33;3183;1;;2;2;;2;2;1;1;;1;1;2;3;2;1;2;2;2;2;0;1;2;2;2;0;2;0;4;;2;;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;1;2;2;2;1;2;2;2;3;0;3;0;12;;12;12;;12;0;12;;12;12;;12;0;1;0;3;0;0;0;Desocupado;Nuclear
TQRMNOUPSHLOLRCDEIJAH00807821;2024;3;1;1;1;S;33;1222;1;;4;1;;4;1;1;2;;1;1;1;1;2;2;2;4;2;2;0;1;2;2;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;0;12;;12;12;;12;0;12;;12;12;;12;0;2;0;97;0;0;0;Desocupado;Nuclear
TQRMNORSWHLMLTCDEIJAH00807160;2024;3;73;1;1;S;33;977;1;;5;1;;4;1;1;1;;1;1;1;1;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;;0;;0;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;560000;3;;3;3;;3;560000;8;;7;7;;8;1152;97;0;97;0;0;0;Fuera de categoría/sin información;Unipersonal
TQSMNOSRYHLMMLCDEIJAH00812473;2024;3;2;1;1;S;33;2614;1;;1;1;;2;1;1;2;;1;1;1;1;2;1;2;1;1;2;0;2;2;2;0;0;0;0;3;;1;;1;1;2;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;5;3;2;0;12;;12;12;;12;0;12;;12;12;;12;0;2;0;1;0;0;0;Ocupado autónomo;Extendido
TQRMNOPRTHMNLUCDEIJAH00872056;2024;3;1;1;1;S;33;2691;2;;3;1;;5;2;1;1;;1;1;2;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;4;2;2;298000;1;;1;1;;1;74500;1;;1;1;;1;3870;1;0;98;0;0;0;Desocupado;Nuclear
TQRMNOPSSHMNLUCDEIJAH00812222;2024;3;1;1;1;S;33;2102;1;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;4;0;4;0;12;;12;12;;12;0;12;;12;12;;12;0;2;0;98;0;0;0;Desocupado;Nuclear
TQRMNORUXHMNLUCDEIJAH00812176;2024;3;1;1;1;S;33;1911;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;4;1;2;0;1;2;1;2;0;2;0;4;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;0;1;240000;1;;1;1;;1;240000;3;;3;3;;4;2069;97;0;98;0;0;0;Ocupado autónomo;Unipersonal
TQRMNOPVQHJNOPCDEIJAH00865740;2024;3;1;1;1;S;33;1981;1;;3;2;;4;1;1;1;;1;2;1;2;2;2;2;3;2;2;0;1;1;1;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;1;2;600000;3;;3;3;;3;200000;3;;3;3;;3;2967;2;0;1;0;0;0;Desocupado;Nuclear
TQRMNOPVSHJNOPCDEIJAH00865741;2024;3;1;1;1;S;33;2402;1;;2;1;;4;1;1;1;;1;1;1;3;2;2;2;2;1;2;0;1;1;2;2;0;2;0;1;;2;;1;1;1;2;2;2;2;1;2;2;2;2;2;2;2;1;1;2;1;2;2;2;2;5;2;3;950000;6;;5;5;;6;190000;3;;2;2;;3;3083;1;0;2;0;0;0;Ocupado autónomo;Extendido
TQRMNOQTTHKMTLCDEIJAH00872057;2024;3;1;1;1;S;33;1716;1;;3;1;;4;1;1;1;;1;1;1;2;2;2;2;3;1;2;0;1;2;2;2;0;2;0;1;;1;;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1197000;7;;6;7;;7;598500;8;;7;8;;8;3013;2;1;98;0;0;0;Ocupado autónomo;Nuclear
TQRMNOTRTHKOTPCDEIJAH00872058;2024;3;1;1;1;S;33;1952;1;;4;1;;3;1;1;1;;1;1;1;1;2;2;2;4;1;2;0;1;1;1;2;0;2;0;1;;1;;1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;0;12;;12;12;;12;0;12;;12;12;;12;0;2;1;98;0;0;0;Ocupado autónomo;Nuclear
TQRMNOPTSHKKTQCDEIJAH00872059;2024;3;1;1;1;S;33;1827;2;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;3;2;1;1;1;2;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;1;2;2;2;2;3;1;2;1500000;8;;8;8;;8;500000;7;;7;7;;8;2340;1;0;98;0;0;0;Desocupado;Nuclear
TQRMNOPYXHKMTRCDEIJAH00872060;2024;3;1;1;1;S;33;1971;1;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;2;2;2;0;2;0;1;;1;;1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;1;0;1;415000;2;;2;2;;2;415000;6;;6;6;;7;2172;1;0;98;0;0;0;Ocupado autónomo;Unipersonal
TQRMNOSRPHMMLOCDEFJAH00808735;2024;3;1;1;43;N;3;228;2;;4;1;;1;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;1;1;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;860000;5;6;5;;6;5;860000;9;9;9;;10;9;371;2;0;98;0;0;0;Inactivo;Unipersonal
TQRMNOPTWHMMLQCDEFJAH00851743;2024;3;1;1;43;N;3;524;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;0;12;12;12;;12;12;0;12;12;12;;12;12;0;1;2;3;0;0;0;Desocupado;Nuclear
TQRMNOSQQHLMKNCDEIKAH00807928;2024;3;1;1;43;S;34;758;1;;3;1;;2;2;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;2;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1350000;7;8;8;7;;7;675000;8;9;8;8;;8;918;1;2;98;0;0;0;Desocupado;Nuclear
TQRMNOPVRHKMKMCDEIKAH00872137;2024;3;1;1;43;S;34;1024;1;;4;1;;3;1;1;1;;1;1;1;1;2;2;2;4;1;2;0;1;2;2;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;0;1;0;12;12;12;12;;12;0;12;12;12;12;;12;0;1;0;98;0;0;0;Ocupado autónomo;Unipersonal
TQSMNOSTWHKOKPCDEFKID00872138;2024;3;1;1;43;S;4;849;2;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;3;3;2;0;1;1;2;2;0;2;0;2;;2;;1;1;1;1;1;2;2;2;2;2;2;2;2;2;1;1;2;2;1;2;2;2;2;5;1;4;920000;6;6;6;5;;5;184000;2;3;2;2;;2;1223;2;4;98;0;0;0;Inactivo;Extendido
TQRMNOUWTHKOKPCDEFKID00872139;2024;3;1;1;43;S;4;824;1;;2;1;;2;2;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;1;2;2;0;2;0;2;;2;;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;1081120;6;7;7;6;;6;360373,33;5;6;5;5;;5;1223;1;2;98;0;0;0;Desocupado;Nuclear
TQRMNORWRHJOKQCDEFKID00866475;2024;3;1;1;43;S;4;697;2;;2;1;;9;2;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;1;;1;;1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;2;2;0;2;560000;3;3;3;3;;3;280000;4;4;4;4;;3;1069;1;2;98;0;0;0;Ocupado autónomo;Nuclear
TQRMNORXVHLLKOCDEFKID00872140;2024;3;1;1;43;S;4;855;2;;2;1;;1;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;3;;1;;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;0;1;400000;2;2;2;2;;2;400000;6;6;6;6;;5;1173;1;0;98;0;0;0;Ocupado autónomo;Unipersonal
TQRMNOQPUHMOLTCDEHPJB00854500;2024;3;1;1;40;S;29;585;2;;3;1;;4;1;1;1;;1;1;2;1;2;1;2;3;3;2;0;1;1;1;2;0;2;0;1;;1;;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;5;0;5;840000;5;5;6;5;;5;168000;2;2;3;2;;3;793;2;0;98;0;0;0;Inactivo;Extendido
TQRMNORWWHMOLTCDEHPJB00811572;2024;3;1;1;40;S;29;353;1;;2;1;;4;1;1;1;;1;1;1;1;1;1;2;2;1;2;0;1;1;2;2;0;2;0;2;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;240000;1;1;1;1;;1;120000;1;1;2;1;;2;379;1;2;98;0;0;0;Ocupado autónomo;Nuclear
TQRMNOSRRHLMKSCDEHNHB00806337;2024;3;1;1;42;S;27;309;1;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;1;1;2;0;2;0;1;;1;;1;2;1;1;1;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;2;2;2;1;0;1;380397;2;2;2;2;;2;380397;6;6;7;6;;7;326;1;0;98;0;0;0;Ocupado autónomo;Unipersonal
TQRMNOQUSHJOKQCDEHNHB00865891;2024;3;2;1;42;S;27;376;1;;3;1;;7;2;1;1;;1;2;1;1;2;2;2;1;1;2;0;2;2;2;0;0;0;0;3;;2;;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;1;0;1;400000;2;2;2;2;;2;400000;6;6;7;6;;7;355;1;0;98;0;0;0;Ocupado autónomo;Unipersonal
TQRMNOSSSHJOKQCDEHNHB00866456;2024;3;1;1;42;S;27;341;1;;4;1;;1;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;2;2;2;4;0;4;1250000;7;8;8;7;;8;312500;5;5;6;5;;6;421;1;2;3;4;0;0;Inactivo;Nuclear
TQRMNOPYWHLOLLCDEHNHB00811390;2024;3;1;1;42;S;27;396;2;;1;2;;2;2;1;1;;1;2;1;2;2;2;2;1;1;2;0;1;2;2;2;0;2;0;6;;2;;3;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;0;1;250000;1;1;1;1;;1;250000;4;4;4;3;;4;346;1;0;98;0;0;0;Ocupado autónomo;Unipersonal
TQRMNOPXPHLOLNCDEIJAH00807106;2024;3;1;1;1;S;33;586;1;;3;1;;3;1;1;1;;1;1;1;1;2;2;2;3;1;1;1;1;2;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;0;2;0;12;;12;12;;12;0;12;;12;12;;12;0;2;0;98;0;0;0;Ocupado autónomo;Nuclear
TQRMNOSTUHJMMNCDEIJAH00866191;2024;3;1;1;1;S;33;1699;1;;2;1;;1;2;1;2;;1;1;1;1;2;2;2;2;1;2;0;2;1;1;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;400000;2;;2;2;;2;400000;6;;6;6;;6;1737;1;0;98;0;0;0;Ocupado autónomo;Unipersonal
TQRMNOTVUHJLMOCDEIJAH00866192;2024;3;1;1;1;S;33;320;2;;3;1;;9;1;1;1;;1;1;1;1;2;2;2;3;1;1;1;1;2;2;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;1150000;7;;6;6;;7;1150000;10;;10;10;;10;360;1;0;98;0;0;0;Ocupado autónomo;Unipersonal
TQRMNOPUUHMMNPCDEIIAD00812089;2024;3;2;1;1;S;32;1542;2;;2;1;;9;1;1;1;;1;1;1;1;2;2;2;2;1;1;1;1;2;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;0;2;5050000;10;;10;10;;10;2525000;10;;10;10;;10;2611;1;2;98;0;0;0;Ocupado autónomo;Nuclear
TQRMNOSUQHJKNOCDEIIAD00872141;2024;3;1;1;1;S;32;1273;2;;2;1;;1;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;1;;1;;1;2;1;2;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;0;1;305000;1;;1;1;;1;305000;5;;4;5;;2;1819;1;0;98;0;0;0;Ocupado autónomo;Unipersonal
TQRMNOPYTHKMNUCDEIIAD00872142;2024;3;1;1;1;S;32;744;2;;2;1;;1;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;2;1;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;0;12;;12;12;;12;0;12;;12;12;;12;0;1;0;96;0;0;0;Ocupado autónomo;Unipersonal
TQRMNORYQHMNKQCDEGJBF00809926;2024;3;1;1;43;S;13;530;1;;3;2;;2;1;1;1;;1;1;1;2;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;;2;;1;2;1;2;1;2;2;2;1;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;0;2;520000;3;3;3;3;;3;260000;4;4;3;4;;3;592;1;0;98;0;0;0;Desocupado;Nuclear
TQRMNOQWUHLOKQCDEGJBF00804945;2024;3;1;1;43;S;13;786;1;;4;2;;5;1;1;1;;1;1;2;2;2;2;2;4;3;2;0;2;2;2;0;0;0;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;1;2;2;2;2;4;0;4;350000;2;2;2;2;;2;87500;1;1;1;1;;1;830;2;3;98;0;0;0;Inactivo;Nuclear
TQRMNOQSQHJMKTCDEHIBB00866270;2024;3;1;1;40;N;22;107;1;;5;1;;1;1;1;1;;1;1;1;1;2;2;2;5;2;2;0;1;2;1;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;800000;5;5;5;;5;6;400000;6;6;8;;7;8;116;2;0;98;0;0;0;Desocupado;Nuclear
TQSMNOTVYHMMLMCDEHIBB00871886;2024;3;1;1;40;N;22;134;2;;2;2;;1;1;1;1;;1;1;1;2;2;2;2;2;2;2;0;1;2;2;2;0;2;0;6;;2;;1;1;1;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;4;0;4;566000;3;3;4;;4;4;141500;2;2;2;;2;3;143;1;0;2;0;0;0;Desocupado;Nuclear
TQRMNORUYHKOLPCDEHIBB00871887;2024;3;1;1;40;N;22;142;1;;2;1;;1;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;2;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;400000;2;2;2;;2;3;200000;3;3;4;;3;4;148;1;2;98;0;0;0;Desocupado;Nuclear
TQRMNOUVYHKOLPCDEHIBB00871888;2024;3;1;1;40;N;22;137;1;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;2;2;2;0;1;2;1;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;1150000;7;7;8;;7;8;383333,33;6;6;8;;7;8;140;2;0;3;0;0;0;Desocupado;Nuclear
TQRMNOVTUHMMLOCDEHIBB00810834;2024;3;1;1;40;N;22;149;1;;3;1;;2;1;1;1;;1;1;1;2;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;1;3;2380000;9;10;10;;10;10;595000;8;8;9;;8;9;163;2;0;1;0;0;0;Desocupado;Nuclear
TQRMNORTYHJMKTCDEFOCD00866274;2024;3;1;1;41;N;8;304;2;;3;1;;2;1;1;1;;1;1;1;1;2;2;2;3;3;2;0;1;1;2;2;0;2;0;4;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;5;2;3;950000;6;6;8;;6;9;190000;3;3;4;;3;5;447;1;0;98;0;0;0;Inactivo;Extendido
TQSMNOTPWHJOKUCDEFOCD00871889;2024;3;1;1;41;N;8;417;1;;1;2;;4;1;1;1;;1;2;2;3;2;2;2;1;1;2;0;1;2;2;2;0;2;0;6;;2;;1;2;2;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;1;210000;1;1;1;;1;2;70000;1;1;1;;1;2;371;1;0;98;0;0;0;Ocupado autónomo;Nuclear
TQRMNOPSSHKOLLCDEFOCD00871890;2024;3;1;1;41;N;8;114;1;;2;1;;2;1;1;1;;1;1;1;2;2;2;2;2;1;2;0;1;1;1;2;0;2;0;3;;2;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;270000;1;1;2;;1;3;270000;4;4;6;;5;7;115;1;0;98;0;0;0;Ocupado autónomo;Unipersonal
TQRMNORRYHMMKNCDEOHCH00813325;2024;3;1;1;44;N;91;202;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;1;1;1;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;0;1;300000;1;1;1;;2;1;300000;4;5;4;;5;4;208;1;0;98;0;0;0;Ocupado autónomo;Unipersonal
